entity,time,extreme_temperature,stock_revenue,company_size,company_age,company_distance_to_sea,rain_amount,dry_amount,windy,company_latitude,is_high_tech,is_near_sea,local_climate_variability,stock_revenue_another_measure_method,industry
33,9,0.722394239,-2.463381581,-0.850468643,-1.951301135,0.715437652,-0.204043739,0.010175826,-0.675110737,1.156544379,0,1,0.544881576,-2.150318837,4
34,0,-0.300940416,0.935884334,-0.203538449,-1.214125749,-2.401410199,1.487179789,0.987481468,-0.265762696,-1.839636497,1,0,-1.46094128,1.390902984,1
34,1,-0.244512391,2.262088339,-1.169227667,0.01349909,1.014101982,-0.387117992,-2.22864123,-0.058538213,-0.246649027,1,0,0.000360966,1.390730981,1
34,2,0.344266706,-0.192414806,-0.236492416,-0.700099622,0.007645405,-0.074585492,-0.841542343,-1.463971391,-0.558308183,1,0,1.372976686,0.043245192,1
34,3,0.726164304,2.295606378,-0.444750038,0.444469908,-0.254300442,-0.311961591,0.778187222,1.705867703,0.246527836,1,0,0.499775238,1.740633286,1
34,4,-0.917841314,-1.647442609,-2.191062942,-0.710159401,0.196167866,0.020942338,-2.478148418,-1.197922325,-0.108089116,1,0,-1.895101928,-2.404439141,1
34,5,0.62096502,0.438833045,0.081783404,0.602085962,0.365432871,-0.487128272,1.779151914,-0.941499634,1.664725913,1,0,1.889544717,0.667116096,1
34,6,0.086595955,0.601997407,-1.054930789,-2.168461512,1.901288806,0.560120287,0.062058577,0.504726933,0.174908361,1,0,-0.962211918,0.392859105,1
34,7,0.901249834,0.8826214,1.277601345,-0.316200066,-0.693204585,-1.071792935,0.978117805,0.107008324,-1.325548858,1,0,0.894756335,1.031979103,1
34,8,0.184189569,-0.291189054,0.450457122,0.593476252,-0.985279124,0.451945624,0.114232397,-0.43150821,0.506019167,1,0,-0.288287797,-0.451469289,1
34,9,-0.056966256,0.398363783,1.89388764,-0.603854798,0.309856826,0.339732609,0.902748645,0.874869551,0.657727357,1,0,-0.30385979,-0.687570585,1
35,0,0.34299104,0.618190344,0.425537626,-1.080468335,-1.474049573,-0.542645662,-0.422480663,-0.270975468,-1.675694281,1,1,0.981971302,1.250061775,1
35,1,-0.426107945,0.333280622,-0.555470735,-0.316746869,0.220373406,-1.681815391,0.800088647,-0.932003927,-0.663791379,1,1,-0.017553108,-0.570001183,1
35,2,0.526390011,0.01411871,0.628832955,-2.166610275,0.503807084,-1.050838173,-0.290256503,-2.44951857,0.209675645,1,1,-0.00545748,0.348769774,1
35,3,0.794303431,0.754893033,-1.000074254,-0.995460666,0.393779972,0.059008889,-0.818684625,1.214076429,1.30540835,1,1,0.686919626,0.145478907,1
35,4,-0.393329529,-0.210103377,-2.554772998,-0.278187554,0.57963144,0.509100719,0.59832964,0.169253525,-2.054932289,1,1,-0.840738601,-0.715323692,1
35,5,0.690707902,0.836668526,0.586084293,1.088952338,0.559088968,0.591915131,-0.657524546,-0.959031536,0.562385573,1,1,0.598577957,0.582910807,1
35,6,-0.069697004,-0.636594401,0.161036101,-0.295210285,0.881551455,-0.555250799,-2.888212451,0.006087368,-0.031268014,1,1,0.001341869,-0.951288731,1
35,7,0.501848804,-1.512288336,-0.106038444,-1.425068093,-2.064715087,-1.295331491,-1.429880402,-0.115061467,-0.263758319,1,1,0.741318214,-0.988551712,1
35,8,0.137201019,0.97386723,-0.44511784,0.610742517,0.139399435,-0.602562033,-0.240221191,-0.17296725,-1.527295832,1,1,0.659142326,1.66462563,1
35,9,0.138324323,0.277685394,0.440609546,-0.300740255,1.91802311,1.026252042,-1.137867453,-0.680815268,-0.113227745,1,1,-0.123666368,0.245557463,1
36,0,-0.396307673,-1.99882539,-3.174192906,0.814420082,0.528977222,-0.88284774,0.646688847,-1.339817189,-1.738999268,0,1,-1.161105057,-2.277904902,2
36,1,-1.020605753,-0.34163411,-1.666954351,0.01928678,1.896607732,0.71156185,-2.169325101,-0.904210924,-1.981612542,0,1,-1.256662211,-0.091351321,2
36,2,-0.380238313,0.515124371,-0.027433008,2.333009816,-1.015039677,0.897543338,-0.465559778,0.635835642,0.812632645,0,1,-1.406153988,0.7903095,2
36,3,-0.082266382,0.264015355,0.15602817,-0.753980138,2.311749145,0.182110961,0.264500454,0.537362949,-0.627366191,0,1,0.004965227,0.732935701,2
36,4,-1.437097738,-0.613076347,0.161825083,0.155374,0.29276112,0.071433602,-1.572282012,2.013761266,-0.942770562,0,1,-1.099488162,-0.550165046,2
36,5,-0.288941231,-0.522502379,-0.190419998,-1.77520746,0.576748676,0.937880882,-1.273528551,0.387887161,0.348733624,0,1,-1.640571236,-0.144167431,2
36,6,-0.419340731,-0.841850396,-0.29317363,0.538002486,-1.794108323,-0.296515824,-1.371470155,-1.221595644,-0.507272676,0,1,-0.998202848,-1.196242113,2
36,7,-0.244246247,0.661163429,-1.328289246,1.192459681,0.668228238,1.304243968,-1.095879956,-1.045456421,0.248237033,0,1,-0.196742277,0.267062147,2
36,8,-0.456455029,0.714827097,2.343595964,-1.630636887,-0.565919511,-0.562032243,1.827549831,0.912693865,-0.700027698,0,1,-0.373881607,0.711513428,2
36,9,-0.858995036,0.477001684,0.209883939,-0.685468413,-0.316543008,-0.626950406,-0.981483379,-1.448389131,-1.896630003,0,1,-0.880770204,0.684234019,2
37,0,-0.45641819,0.476318563,-0.297527688,2.587281466,0.247955643,-0.751138444,0.036809235,-0.018335479,0.444199701,1,0,-0.947475445,0.635367563,2
37,1,-1.145132643,0.826781585,0.372675502,1.533222661,0.918752939,1.269445557,0.828005409,0.886939117,-0.553229083,1,0,-3.245564189,0.507067876,2
37,2,-0.117166707,1.648172852,-0.253448329,0.355964821,0.120835907,0.777157419,0.390433506,-0.772113683,-0.444764818,1,0,0.701006241,1.458226352,2
37,3,0.286229428,0.573467986,1.294883197,0.527086959,0.527060932,-2.302331724,0.270366721,0.619399028,-0.659688175,1,0,0.228524935,-0.204079509,2
37,4,-0.613528315,-0.002171144,0.647968934,-0.282022413,-1.458650233,0.247839304,-0.771462396,0.584917623,-1.953924545,1,0,-0.64281453,0.490132922,2
37,5,0.0605534,-0.632615722,0.372871901,0.885079614,0.376228234,-0.110430737,-0.58595019,0.594658837,0.654817573,1,0,-0.100793019,-0.68588625,2
37,6,-0.127249883,0.111221422,0.951395282,1.134557504,-0.31611296,-0.135090013,0.849011555,-1.166056221,0.615749222,1,0,-0.546665003,0.046660657,2
37,7,0.405167878,0.086519296,0.893182166,0.423955252,0.216164499,-0.100884137,-0.446356811,0.750686168,0.114254122,1,0,0.289512709,-0.963041967,2
37,8,-0.469610603,1.409889291,0.225913262,1.583856739,0.837608647,-0.828940729,1.268431424,0.714472306,0.943398536,1,0,-0.857838203,2.111984808,2
37,9,-0.556084178,1.6554424,-1.098115094,0.421922797,1.441272254,1.049610056,-1.653761493,-1.558592772,0.334214948,1,0,-0.179644049,2.097037573,2
38,0,0.064788539,-0.025329069,-0.187742419,-1.350807602,-0.509591811,0.745969282,0.372874047,-1.268116764,0.766710352,0,0,-0.230852185,0.433414941,3
38,1,-0.190295457,0.005632287,-1.218285676,0.727855543,-0.171673835,-1.839883556,1.3600253,1.674996286,-0.803966137,0,0,-0.536179749,0.771778187,3
38,2,0.975668118,-0.964785399,0.21529967,-0.437314403,1.146335163,0.449649456,0.584756368,-0.485898172,0.188428736,0,0,0.80518388,-0.879468188,3
38,3,0.892231503,0.186540827,-1.532135848,-0.579398865,1.289397704,-2.090352889,-0.608777419,-0.298808192,1.368946612,0,0,0.627409517,-0.129586822,3
38,4,-0.679868808,-0.258654094,0.638723681,-1.081275546,-0.467896486,1.000384919,0.964394228,-1.017540972,-0.118561652,0,0,-0.707466431,-0.28676081,3
38,5,0.305303277,0.770734679,-0.513097258,-0.268926034,0.295549487,0.121146507,-0.940711679,0.904984431,0.525790486,0,0,0.5910466,1.545894092,3
38,6,0.105831922,-0.401835005,-0.98325085,-0.232795932,-0.046478924,-1.547996358,-0.613515094,1.00101108,0.309596069,0,0,-0.002899065,-0.686369693,3
38,7,0.853083689,1.128489427,0.119490157,1.142440026,0.887412184,2.533670537,1.234635877,0.746533476,0.621088939,0,0,0.438560819,1.10887581,3
38,8,0.294553161,-0.939476768,-0.104847147,0.306355461,0.37586314,1.325471462,1.057436516,1.965619436,0.161710569,0,0,0.665500195,-0.733416704,3
38,9,0.343776478,0.107846836,-0.148775021,-0.912837737,0.515411779,1.315700308,0.742180448,0.639551362,0.483162379,0,0,-1.070502717,-0.061742785,3
39,0,0.108026237,0.768899989,0.480420354,-0.4025764,1.041923708,1.2583005,1.370910285,2.099859075,1.000195471,1,0,-0.861856292,0.88821629,6
39,1,-0.02056356,0.392711743,-1.161112582,-0.281499502,-0.497105716,0.064065987,0.04862324,-0.084042576,1.411814511,1,0,0.639960691,1.266025952,6
39,2,0.464848414,-1.590141781,1.03882257,-1.215044494,1.347071513,-1.719131845,0.272145253,1.035555206,0.295224046,1,0,0.282679205,-2.031364031,6
39,3,0.636002817,-0.539150903,-0.730655911,-1.337436196,1.016447004,-0.596328246,-0.867706972,-0.068382355,1.389994655,1,0,0.818387147,-0.007804357,6
39,4,-0.512409477,0.674557145,0.264577591,-1.333460049,-0.568953555,-1.38134615,-0.050215976,0.740302198,-0.64419494,1,0,-1.326777537,0.56033796,6
39,5,0.596028228,0.233592876,0.019745606,-0.507739833,0.036375438,-1.976223409,-0.408607043,0.988558259,-0.002859613,1,0,0.340696479,0.586981658,6
39,6,-0.279623137,-1.23642259,0.391503486,-0.34671527,-1.351754332,-1.664357284,-0.411939769,0.765528454,0.124217438,1,0,-0.126948744,-1.213439883,6
39,7,0.489432498,0.171605495,-0.428245676,-0.017947996,-0.585986992,0.770197846,0.800992714,-1.164313053,0.766800716,1,0,0.951293396,0.425563227,6
39,8,-0.017823899,-0.544878453,0.566749183,0.688828757,0.549838197,-0.150754409,-2.152820738,0.736621789,-0.441037561,1,0,-0.529203049,-0.458429932,6
39,9,0.205613429,-0.625602103,0.544177057,0.660996594,0.72854377,-1.356432553,-1.676036545,1.248095071,1.632877464,1,0,-0.527241271,-0.88446573,6
40,0,-0.117209674,1.883707493,0.67518005,0.391921139,-1.041912292,-0.075091346,0.811633061,-0.445837067,-0.095675723,0,1,0.10070473,0.999589194,2
40,1,-0.716250916,0.66923025,-0.194496245,0.131462308,1.064962499,1.200635035,0.528500198,0.575559165,0.883951496,0,1,-0.743705955,0.357860879,2
40,2,0.2581793,1.723337694,0.536807183,0.860878185,1.377416226,-0.308945802,-0.97925889,-0.212388128,-0.635497917,0,1,0.078552878,0.875811347,2
40,3,0.277314571,0.5756506,0.843640352,0.271949727,0.209225594,-0.215531397,2.417675361,-1.095002705,0.68006815,0,1,0.254610545,0.003728705,2
40,4,-0.985780289,0.87749331,-0.71503939,-0.502175695,-0.356070796,-0.968296785,-1.516354312,-1.11214322,-1.971089308,0,1,-2.450637357,0.64530308,2
40,5,0.478410321,1.755396336,0.074174011,-0.118490701,-0.63502299,0.505990026,-0.203105243,0.457609016,0.873253146,0,1,0.396859721,1.248354856,2
40,6,-0.063995827,-0.266641408,-0.164476107,-1.175217856,0.538543833,-0.830181836,-0.301485126,-1.371558707,1.003512514,0,1,0.687604701,-0.115232453,2
40,7,0.196357191,0.331724864,0.214686182,0.457183729,-1.321780143,0.963022385,0.11179582,0.393602849,0.541040144,0,1,-0.404068535,0.154815637,2
40,8,-0.321941098,-0.271393605,0.719359171,-1.151381884,-0.106411709,-2.460793232,-0.34866617,0.124695517,1.594939702,0,1,0.257805481,-0.193260542,2
40,9,-0.36774254,-1.154346166,0.848778775,-1.243545635,-1.499486818,-0.998886721,1.206626915,-1.177638463,0.225152721,0,1,-0.86692847,-0.808794313,2
41,0,-1.069769186,-0.809799818,-0.136658806,0.386235248,1.119713603,-0.925576359,0.279268722,0.929914533,-0.79950995,0,0,-1.724641064,0.04023254,5
41,1,-1.317563329,0.26707946,0.574454371,1.322526802,1.973697175,-0.05856476,0.797923013,-0.706458928,-0.724380562,0,0,-1.650314723,-0.188897104,5
41,2,-0.30718412,0.166401821,-1.280694917,-0.186619195,1.12728549,-0.338246911,0.891631964,0.139599351,-1.126879968,0,0,-1.770196007,0.153684921,5
41,3,-0.518196812,-0.986272363,0.837717714,-0.928544484,1.608814807,0.161266362,0.464618613,-0.479836589,-1.431065173,0,0,-0.585999729,-0.814532691,5
41,4,-1.765467828,-0.845094129,-0.566200156,0.249139338,0.195312491,0.5677395,0.8747186,1.991002633,-0.431158005,0,0,-3.519787815,-0.715998696,5
41,5,-0.308166579,1.260143817,-0.716671824,0.512183871,-1.220291175,-1.157130115,1.624080579,1.46869502,-0.924702444,0,0,-1.383038334,1.573956982,5
41,6,-0.804184482,-0.870108055,0.796142247,2.459168012,-1.233632961,1.152325281,-0.810187921,1.581411214,-1.078980517,0,0,-1.615412415,-0.849484786,5
41,7,-0.604833716,1.599044499,1.78388773,-0.554291971,-0.64075449,-0.81352473,-0.675571841,0.283033757,-1.80679873,0,0,-1.215281583,1.232430209,5
41,8,-1.075663947,-1.384381708,0.704231806,1.350354322,-0.514510022,1.07609198,3.064120554,-0.660096233,-1.46311765,0,0,-2.546882685,-0.690003995,5
41,9,-0.858891692,-0.219686576,0.298360032,0.795545859,-0.619980712,-0.255481416,-0.136758927,-0.022094158,-0.355228973,0,0,-1.331639868,0.132191805,5
42,0,-0.301976428,0.621036402,2.681673871,0.531052577,0.329395538,0.040405557,-1.258562295,-0.966981081,-0.456359945,0,0,-0.855033788,0.735723332,6
42,1,-0.826004858,0.022692143,-1.091126421,1.495069523,1.285313815,0.151153238,-0.434717513,-0.875345447,0.635911632,0,0,-0.713399798,-0.490350153,6
42,2,0.073507695,-1.394066489,-1.412435164,-0.090174774,0.311795983,-0.218782485,-0.55895653,0.575036339,-0.6148917,0,0,-0.54876715,-0.924157021,6
42,3,0.331402948,0.569154665,-0.966002248,-0.60763889,-1.171517881,-0.384188106,-1.228851251,-0.524915388,1.665788083,0,0,-0.024408739,-0.176364666,6
42,4,-1.206887995,-0.690459096,-0.798091482,0.987006333,-1.09861901,1.009730254,-0.115820181,-1.533402773,-0.422481481,0,0,-1.313638831,-0.907191719,6
42,5,0.186424288,1.685776247,-0.650269425,0.50140797,1.144924807,-1.014781445,-0.07051583,-0.672084189,-1.320880483,0,0,-0.256962955,0.92546734,6
42,6,-0.509773773,-0.646798307,0.320712709,-2.650413728,-0.604687069,0.403015621,-0.607608228,-1.321626419,0.530319289,0,0,0.157034791,-1.169605459,6
42,7,-0.179753508,0.480939429,1.090760974,-2.334867455,-1.099010188,-1.131400663,0.302220698,0.148333399,-0.926779625,0,0,-0.612137582,0.476870346,6
42,8,-0.463755709,1.078678563,0.539329487,-1.04009949,2.534487451,0.074398019,1.335902944,-0.843049654,-0.370055127,0,0,-0.794899322,1.165351424,6
42,9,-0.456038297,0.184939037,0.034297292,-0.17016377,0.228571058,1.936349296,1.039522784,-0.396405936,0.055835179,0,0,-0.318797742,0.345462607,6
43,0,0.022571489,-0.505116663,-0.12233455,1.390195552,-0.31407882,0.998278492,-1.278318197,-0.351962213,-1.283446274,0,1,0.434470063,-0.640281843,5
43,1,-0.203011538,-0.64048041,0.322844455,-0.864091868,0.123994135,-1.458986369,0.164227511,-0.673689399,-0.269204524,0,1,0.561009839,-0.353179793,5
43,2,0.405399981,-1.209277776,-1.37192904,-2.013950392,-0.179301388,-1.228235388,0.41066969,0.483498859,-0.129778142,0,1,0.238328858,-1.61940472,5
43,3,0.416593956,-3.246167974,-0.830388826,-0.238337869,-0.947028184,-1.564674605,-1.176344338,-0.261640727,0.184424873,0,1,-0.336142329,-2.649626931,5
43,4,-0.78448331,0.363336551,-0.912392536,0.514489011,0.820412463,0.803125922,-0.020308086,-0.359287486,-2.540056468,0,1,-0.513124459,0.072334741,5
43,5,0.398470175,1.951996607,1.517817462,0.610663947,-0.714420565,-0.337507762,2.963430396,-0.813675486,1.564976627,0,1,0.196599304,2.558837505,5
43,6,0.319440631,-1.112881423,-0.738611388,-0.52474441,0.655598515,0.409429963,-0.04942708,1.032560921,1.249394011,0,1,0.647031814,-0.466483363,5
43,7,0.857721907,-0.583958495,2.044269996,0.709818881,1.747618491,-0.189246564,0.251099482,-0.446027871,-0.740163059,0,1,0.798380476,-0.482045622,5
43,8,-0.117274816,-1.194635768,-0.804984152,-0.69925818,-2.808725029,-0.456529477,-0.115960317,1.279538871,0.021521546,0,1,-0.496803518,-0.97862818,5
43,9,-0.068145877,0.440040542,-1.324039851,1.539274319,-0.355428483,-1.681307259,0.078461872,2.729748573,-0.904893378,0,1,0.3494278,0.531536024,5
44,0,-0.633997809,0.258454199,1.156700717,0.660382665,-0.107719478,-0.70274417,1.342126934,0.427680331,-1.428070564,1,1,-0.13968902,0.138336482,0
44,1,-1.075998667,0.691853755,0.645950137,-0.883710328,-0.905314303,0.389369674,-0.03701857,0.310678291,-1.809688323,1,1,-2.463086541,-0.14943404,0
44,2,-0.049315188,-0.180960576,-0.216467809,0.564857438,0.017852092,0.748058174,1.804977438,0.602035658,-0.610646868,1,1,-0.447052634,-0.548260278,0
44,3,0.120941698,1.470727278,-1.477833916,2.011073123,-0.957428566,0.026163575,-0.547357967,-0.266165934,-0.165247164,1,1,1.127328265,1.746888635,0
44,4,-1.323522225,-0.704252443,0.421966954,-0.061610356,0.385286453,-1.787511411,-1.310415777,-0.776719824,-1.199098425,1,1,-1.188241953,-1.126669283,0
44,5,0.027253138,-0.040560976,1.18391564,-1.56813812,0.515519338,0.250821977,-1.737990372,-0.676066849,0.293523995,1,1,0.340259763,0.74010848,0
44,6,-0.023021481,1.600127237,-0.813029556,-0.9796666,-0.299277601,-0.433076334,0.754790685,1.665808609,-0.263863625,1,1,0.530591169,1.511719899,0
44,7,0.205686346,1.688311655,0.796995717,-1.167603929,-0.556616735,0.618465395,0.486360652,0.013012707,0.705344589,1,1,0.336621233,1.738011798,0
44,8,-0.832715494,0.242758508,0.229191015,-0.792190443,0.232722104,-0.973775204,-1.220547743,0.039803723,0.333535241,1,1,-1.566048367,-0.213881851,0
44,9,-0.292281016,1.658519782,-0.249028951,1.102856715,1.949034826,0.688055982,-0.117182306,1.139243571,0.403363551,1,1,-1.305978086,1.489166107,0
45,0,1.034155754,0.050603727,1.035487187,0.446552657,-1.578498581,-2.50471614,-0.314953396,0.84605411,-1.123602323,1,1,1.592582729,0.569600285,0
45,1,0.286907955,-0.763768769,0.660329028,-0.102644536,1.273206428,1.270616783,-0.077315595,-1.381119055,-0.579792341,1,1,1.456525563,-0.891412675,0
45,2,0.836274784,-0.347109411,0.529180679,0.005833739,0.673657654,-0.395880659,0.185094506,1.123474106,1.231203924,1,1,0.902385867,-0.403649125,0
45,3,1.203787031,-0.166422402,-0.043114411,0.621680665,-0.195780445,-0.29456457,-0.803570208,-0.341226013,0.984707521,1,1,1.274368542,0.091145238,0
45,4,-0.057319134,-0.030564215,-0.834510661,0.783039723,-0.711647739,0.813787144,0.277160193,1.055348887,0.726827761,1,1,-1.670255744,-0.398528869,0
45,5,1.149257292,-2.37905757,-1.013330765,0.950837291,-0.515905515,0.939878037,-0.828886468,0.96899468,-0.379912773,1,1,1.415092252,-2.150479418,0
45,6,0.751741818,0.737707484,0.080525235,1.492581707,-1.808820661,1.193664944,-0.469990838,-0.797155954,-0.354876972,1,1,1.491832454,1.048908971,0
45,7,1.400499904,-0.963145841,-0.540475786,-0.592720627,0.886096761,0.592914255,0.424581604,-1.726142856,2.152121264,1,1,1.572527174,-0.783313593,0
45,8,0.321970524,0.07773163,-0.861848208,-0.484593883,1.876579731,-0.562066549,1.191122089,1.288263218,0.111757084,1,1,0.21232834,0.728441268,0
45,9,0.619412198,0.133198903,1.417776416,-1.042829107,2.401965701,-1.261505707,-0.345840071,-1.867737772,1.579369608,1,1,1.14300877,0.205100482,0
46,0,0.286201489,-0.165921933,-0.662230195,1.097665127,-0.694862872,0.049186229,0.167717877,0.966660799,-0.838176377,1,1,-0.167920768,-0.037615615,5
46,1,0.124092731,0.26224862,0.139449992,0.40395883,0.108827912,0.503379473,-1.777234218,0.835273654,0.26721555,1,1,-0.112612856,0.126319935,5
46,2,1.327288233,0.365158576,-0.361071125,-1.103189042,-0.278754243,1.479008755,-0.643792324,0.590577332,0.733428544,1,1,1.510946663,0.14729211,5
46,3,1.306765632,0.618052416,-0.758225235,0.072797209,0.044748289,-0.519093998,-0.351684247,0.805199048,2.647661469,1,1,1.516119715,-0.094579011,5
46,4,0.017452093,-0.449791857,-1.119769001,-0.509570218,0.734467871,1.744043967,0.264415473,0.031405395,0.594954372,1,1,0.140035411,-0.568006371,5
46,5,0.820504757,-2.286714289,2.383288906,-0.003645954,0.054671918,1.026132116,0.871430586,-0.616425771,1.32984444,1,1,1.12241187,-2.215116057,5
46,6,0.666639149,-0.932379037,-1.180181757,0.78555429,-0.033399198,1.426367381,0.701919708,0.357843629,2.118377044,1,1,0.249409421,-0.906795257,5
46,7,0.889983858,0.610997026,-1.148740571,0.403585962,0.777418752,-0.802267008,0.426240298,0.452311313,0.265917547,1,1,1.266491021,0.209580555,5
46,8,0.320978433,0.339966933,0.785736731,-0.277820183,-1.843749656,-1.377708618,1.784715305,-0.675222736,-0.345112925,1,1,-0.509297762,0.735860275,5
46,9,0.729243973,0.314502102,-3.057582876,-0.635124948,-2.126060144,-0.582473905,-0.33979047,-0.696487501,0.611873981,1,1,-0.11976552,0.050158271,5
47,0,-0.247623369,-2.569569643,-0.007720901,1.095378779,-0.713731242,-1.374827877,-0.411117199,-0.160850876,-1.091364468,1,1,-1.603525989,-1.47957693,6
47,1,-0.932620819,-0.087940571,0.493103098,0.050629136,0.270868288,0.119666814,-0.176182871,-0.091634154,-0.544934042,1,1,-1.706060326,-0.399807522,6
47,2,-0.356346224,1.41939553,0.39277699,0.548330196,0.320925308,-0.111566963,-0.159764955,1.079747142,-0.450632491,1,1,-0.080458333,0.559697761,6
47,3,-0.088628096,1.30174315,0.688950792,0.554539919,0.102415718,0.624290184,1.396819248,1.819356188,-0.4412665,1,1,0.54688676,1.016256056,6
47,4,-0.981314791,-1.456196782,0.629730317,0.457416346,-0.724349518,-0.481575349,1.615176824,0.509597992,-0.646643834,1,1,-2.157246755,-1.173569295,6
47,5,-0.461939014,0.117068782,-1.037461739,-0.815858551,0.889824531,-0.289157311,2.141979686,0.651841891,1.665206445,1,1,-0.539923581,-0.802869044,6
47,6,-0.589196495,-0.333941833,0.222569484,-1.35385194,0.487763105,0.700899133,0.67059253,0.481079465,-0.903288371,1,1,-0.999341207,-0.55212684,6
47,7,0.466713663,0.296082542,-0.294198519,-1.721624043,0.961963469,-0.389785356,-0.211661111,0.478470662,1.863310166,1,1,0.558113105,-0.458848134,6
47,8,-0.424451332,-1.293567461,1.334038034,-0.33712948,0.996343213,-1.244985625,-1.483329432,0.196699174,-1.098057325,1,1,-1.108510649,-1.833005901,6
47,9,-0.391051999,-0.600191427,0.965681633,0.502154293,0.113931575,0.311714982,0.838636625,0.63480315,-2.089618806,1,1,0.111268831,-1.022711925,6
48,0,0.140885965,-0.591361058,-0.626857107,1.239235216,-0.061651097,-1.158619905,1.417382411,-0.426926165,-1.010760112,0,1,-0.404984827,-0.435236189,1
48,1,-0.684031516,-1.016219952,-0.00082356,0.246937916,-0.526129892,-0.234339658,-0.487425523,0.555377868,0.060981501,0,1,0.275011049,-0.926115557,1
48,2,0.198433211,0.127373258,1.227291677,-0.707796795,-0.12676171,2.134886842,-0.146628724,0.6053608,0.814231147,0,1,-0.020044522,0.253053212,1
48,3,0.873249402,1.204196076,0.318390488,-0.583311462,0.186309672,-0.382841438,-1.122021381,1.932960737,-0.328617491,0,1,1.381225293,1.091248753,1
48,4,-0.482253826,-0.394367891,0.869067114,0.555356328,-0.125995831,0.668629489,0.017278677,1.043923132,-1.495287324,0,1,-0.740703395,-0.629577301,1
48,5,0.71980886,-0.226533399,-1.007360776,1.785482469,-1.365526655,-0.756922477,-1.098341279,-0.079985442,-1.4852631,0,1,0.60338279,-0.201695876,1
48,6,0.375995538,0.193030648,-0.928502237,-0.698224807,0.313269695,0.731300199,1.187373154,-1.133332963,-0.024773102,0,1,0.546082002,-0.479550824,1
48,7,0.068288042,0.055588319,0.260213961,0.270833205,1.547769734,-0.803452357,-1.195109341,-1.070275192,-0.466400151,0,1,0.403925428,0.138288161,1
48,8,-0.213226033,0.114537661,0.082864153,-0.528399074,1.495155198,1.377413515,1.179762729,0.034240848,-1.276500517,0,1,-0.312877311,0.996260752,1
48,9,0.570357395,1.047671803,0.017871453,-1.184458601,-1.030568874,0.780396551,-0.299853448,0.439011728,0.446092166,0,1,0.444144345,1.423618248,1
49,0,-0.02845283,-1.036019999,-0.176144887,0.093980876,1.389987715,-1.42395951,1.566565444,-2.499698134,0.742004772,0,1,0.154711983,-1.179393607,7
49,1,-0.50867245,-0.689734452,0.296002874,-0.937835256,-0.279933418,-1.572512027,-0.573224049,-1.254913756,0.655495948,0,1,0.199559823,0.061790057,7
49,2,0.619336529,-0.703868124,-0.551383188,-0.9572242,0.957909587,-0.3982293,-0.568305002,-0.392684739,0.58141938,0,1,0.404672451,-0.263456733,7
49,3,0.74810402,-1.135597848,0.127701683,-1.58045493,-1.15298398,-1.040709535,-1.138203939,-0.354279182,0.223740755,0,1,2.165030237,-1.017185659,7
49,4,-0.690501609,-0.677108014,-0.164825945,-0.482148688,0.077677528,-0.230243255,-0.710078278,0.095512756,-3.381585753,0,1,-0.998980776,-0.419495687,7
49,5,0.525051045,-0.467987503,-0.438289623,-0.564600246,0.775784354,-1.631473289,-1.168227983,0.224447881,1.254594981,0,1,0.651313574,-0.357394414,7
49,6,0.30727118,-1.31777251,1.12130271,0.824308598,0.870804566,0.591963246,-0.093314829,0.969547463,-0.535425222,0,1,0.236586565,-1.474092308,7
49,7,0.618484938,1.912576627,-1.153737306,0.814904111,0.679503842,1.578043751,0.862647032,0.795133522,0.423664027,0,1,1.301165278,2.073106597,7
49,8,-0.055447973,0.368516842,-1.344817825,-0.515983158,-1.60966721,-0.914072567,-0.557424062,1.09327185,0.181474489,0,1,-0.472106736,0.256445188,7
49,9,0.108689425,0.094795967,-0.226390683,-0.199724816,0.632273875,-0.613889935,-1.078570262,0.132049952,-2.016815557,0,1,-0.142093495,0.252438356,7
50,0,-0.021634047,1.618950156,1.287980157,-0.098412375,-0.567508816,1.312576091,1.728351052,-0.55847303,-0.206648178,1,1,-1.468079171,1.415276001,1
50,1,-0.777726854,0.031700778,-1.531287723,0.925010113,0.51603957,-0.005297776,0.327730884,-1.601760425,0.349736736,1,1,-0.81058893,0.050853103,1
50,2,0.471964949,-0.321810221,0.948283437,-0.538314772,-0.710015405,-0.461658649,0.782598073,0.172981768,-0.263795246,1,1,1.462926578,0.203868326,1
50,3,0.098995638,-0.693413451,1.07327928,1.042487258,-0.470121801,1.166995486,0.866296627,-1.442807738,-0.401709533,1,1,-0.091681286,-1.141018317,1
50,4,-1.252030375,0.522251251,-0.871993696,0.120400167,-2.999396176,-0.889976703,1.354658494,-1.380889754,-0.060184618,1,1,-1.055852008,0.099492388,1
50,5,0.164620643,-1.297201763,-0.158407675,-0.71878427,-1.010403167,0.595397455,-0.461415964,1.526822254,-0.74707093,1,1,-0.323375246,-1.168578695,1
50,6,0.051162042,0.214686011,-0.194121418,0.164494426,-0.353143878,-0.561515999,-1.00722467,-0.206435758,0.916664136,1,1,-0.056285906,0.13603014,1
50,7,0.23499549,0.092437951,2.147948751,-1.89992711,1.658209739,-0.617649632,0.704592923,-2.376594608,0.417395673,1,1,-0.143918127,-0.127362116,1
50,8,-0.280280335,0.299227365,0.087436705,-0.80442804,-1.665292584,1.211872244,-0.517437175,-0.956677821,-0.897761817,1,1,-0.534907123,0.429604639,1
